date	stage	time	values
2020-11-07	positive	new	-323.20838532830254
2020-11-07	positive	active	9335.13888665929
2020-11-07	infectious	new	-213.12738963021712
2020-11-07	infectious	active	4972.195603283402
2020-11-07	possymp	new	-54.42746019623257
2020-11-07	possymp	active	2722.297059251348
2020-11-08	infections	start	332.39064081572144
2020-11-08	positive	start	359.64670929067887
2020-11-08	infectious	start	376.50335634920674
2020-11-08	symptoms	start	410.83700879419524
2020-11-08	infectious	end	585.1259395235295
2020-11-08	symptoms	end	627.8973097583512
2020-11-08	positive	end	695.5448541062974
2020-11-08	reported	end	257.5397383563665
2020-11-08	symptoms	new	-217.06030096415594
2020-11-08	symptoms	active	5019.011782460922
2020-11-08	presymp	new	-51.19029950351637
2020-11-08	presymp	active	1325.5794444793466
2020-11-08	positive	new	-335.89814481561854
2020-11-08	positive	active	8999.24074184367
2020-11-08	infectious	new	-208.62258317432276
2020-11-08	infectious	active	4763.573020109079
2020-11-08	possymp	new	-67.64754434794622
2020-11-08	possymp	active	2654.6495149034017
2020-11-09	infections	start	324.00115813917034
2020-11-09	positive	start	344.9626150770823
2020-11-09	infectious	start	360.33419927999864
2020-11-09	symptoms	start	395.782869449062
2020-11-09	infectious	end	561.9059987004767
2020-11-09	symptoms	end	609.9998039169126
2020-11-09	positive	end	684.8783025121243
2020-11-09	reported	end	685.8134559582944
2020-11-09	symptoms	new	-214.2169344678506
2020-11-09	symptoms	active	4804.794847993071
2020-11-09	presymp	new	-50.82025437197967
2020-11-09	presymp	active	1274.759190107367
2020-11-09	positive	new	-339.91568743504195
2020-11-09	positive	active	8659.32505440863
2020-11-09	infectious	new	-201.5717994204781
2020-11-09	infectious	active	4562.001220688601
2020-11-09	possymp	new	-74.87849859521168
2020-11-09	possymp	active	2579.77101630819
2020-11-10	infections	start	318.08195046851597
2020-11-10	positive	start	332.81984813707624
2020-11-10	infectious	start	345.60309905569665
2020-11-10	symptoms	start	380.6954728101221
2020-11-10	infectious	end	533.3065621992373
2020-11-10	symptoms	end	587.8368346438945
2020-11-10	positive	end	668.5289483415963
2020-11-10	reported	end	557.7629715241234
2020-11-10	symptoms	new	-207.14136183377235
2020-11-10	symptoms	active	4597.653486159299
2020-11-10	presymp	new	-47.87562467304588
2020-11-10	presymp	active	1226.883565434321
2020-11-10	positive	new	-335.7091002045201
2020-11-10	positive	active	8323.61595420411
2020-11-10	infectious	new	-187.70346314354066
2020-11-10	infectious	active	4374.29775754506
2020-11-10	possymp	new	-80.69211369770187
2020-11-10	possymp	active	2499.0789026104885
2020-11-11	infections	start	312.28257096609826
2020-11-11	positive	start	324.3523733656407
2020-11-11	infectious	start	333.3826565938478
2020-11-11	symptoms	start	365.1550838275986
2020-11-11	infectious	end	502.8482662656988
2020-11-11	symptoms	end	562.9343793492716
2020-11-11	positive	end	647.93240465111
2020-11-11	reported	end	514.1202970540501
2020-11-11	symptoms	new	-197.77929552167296
2020-11-11	symptoms	active	4399.874190637626
2020-11-11	presymp	new	-40.80271046195793
2020-11-11	presymp	active	1186.0808549723633
2020-11-11	positive	new	-323.5800312854693
2020-11-11	positive	active	8000.03592291864
2020-11-11	infectious	new	-169.46560967185098
2020-11-11	infectious	active	4204.83214787321
2020-11-11	possymp	new	-84.99802530183842
2020-11-11	possymp	active	2414.08087730865
2020-11-12	infections	start	306.10877560209394
2020-11-12	positive	start	318.33505339637605
2020-11-12	infectious	start	324.8009497120971
2020-11-12	symptoms	start	350.6931581205209
2020-11-12	infectious	end	477.43518846599414
2020-11-12	symptoms	end	534.6989122233688
2020-11-12	positive	end	627.0609302147184
2020-11-12	reported	end	469.0388530959524
2020-11-12	symptoms	new	-184.0057541028479
2020-11-12	symptoms	active	4215.868436534778
2020-11-12	presymp	new	-32.35810472414482
2020-11-12	presymp	active	1153.7227502482185
2020-11-12	positive	new	-308.72587681834233
2020-11-12	positive	active	7691.310046100297
2020-11-12	infectious	new	-152.63423875389702
2020-11-12	infectious	active	4052.1979091193125
2020-11-12	possymp	new	-92.3620179913496
2020-11-12	possymp	active	2321.7188593173005
2020-11-13	infections	start	299.0524652754913
2020-11-13	positive	start	312.44587543670207
2020-11-13	infectious	start	318.65668330356675
2020-11-13	symptoms	start	338.43651090055
2020-11-13	infectious	end	457.88823270274156
2020-11-13	symptoms	end	504.6269611601326
2020-11-13	positive	end	607.5297205525127
2020-11-13	reported	end	429.7124870899523
2020-11-13	symptoms	new	-166.19045025958263
2020-11-13	symptoms	active	4049.6779862751955
2020-11-13	presymp	new	-25.990635463847923
2020-11-13	presymp	active	1127.7321147843704
2020-11-13	positive	new	-295.0838451158106
2020-11-13	positive	active	7396.226200984486
2020-11-13	infectious	new	-139.2315493991748
2020-11-13	infectious	active	3912.9663597201375
2020-11-13	possymp	new	-102.90275939238006
2020-11-13	possymp	active	2218.8160999249203
2020-11-14	infections	start	292.8385112288174
2020-11-14	positive	start	306.21889536396566
2020-11-14	infectious	start	312.6653280716501
2020-11-14	symptoms	start	329.72014275558917
2020-11-14	infectious	end	441.587658282776
2020-11-14	symptoms	end	479.0932173975992
2020-11-14	positive	end	587.2240275376951
2020-11-14	reported	end	239.7949146707323
2020-11-14	symptoms	new	-149.37307464201
2020-11-14	symptoms	active	3900.3049116331854
2020-11-14	presymp	new	-23.501247391623508
2020-11-14	presymp	active	1104.230867392747
2020-11-14	positive	new	-281.0051321737294
2020-11-14	positive	active	7115.221068810757
2020-11-14	infectious	new	-128.92233021112588
2020-11-14	infectious	active	3784.0440295090116
2020-11-14	possymp	new	-108.13081014009589
2020-11-14	possymp	active	2110.6852897848244
2020-11-15	infections	start	289.2797606929262
2020-11-15	positive	start	299.14852454228276
2020-11-15	infectious	start	306.38570738899386
2020-11-15	symptoms	start	323.53801560880885
2020-11-15	infectious	end	425.56122835797987
2020-11-15	symptoms	end	458.86279303638634
2020-11-15	positive	end	564.2051155271573
2020-11-15	reported	end	181.7645453204151
2020-11-15	symptoms	new	-135.3247774275775
2020-11-15	symptoms	active	3764.980134205608
2020-11-15	presymp	new	-24.38949106652609
2020-11-15	presymp	active	1079.8413763262208
2020-11-15	positive	new	-265.05659098487456
2020-11-15	positive	active	6850.164477825882
2020-11-15	infectious	new	-119.175520968986
2020-11-15	infectious	active	3664.8685085400257
2020-11-15	possymp	new	-105.34232249077098
2020-11-15	possymp	active	2005.3429672940533
2020-11-16	infections	start	287.99078822072914
2020-11-16	positive	start	292.9336574208795
2020-11-16	infectious	start	299.2995078565592
2020-11-16	symptoms	start	317.6566489412582
2020-11-16	infectious	end	408.5127929305232
2020-11-16	symptoms	end	441.9349088962284
2020-11-16	positive	end	540.3335014777317
2020-11-16	reported	end	519.3957851768062
2020-11-16	symptoms	new	-124.27825995497022
2020-11-16	symptoms	active	3640.701874250638
2020-11-16	presymp	new	-24.722991520378685
2020-11-16	presymp	active	1055.1183848058422
2020-11-16	positive	new	-247.3998440568522
2020-11-16	positive	active	6602.76463376903
2020-11-16	infectious	new	-109.21328507396396
2020-11-16	infectious	active	3555.6552234660617
2020-11-16	possymp	new	-98.3985925815033
2020-11-16	possymp	active	1906.9443747125501
2020-11-17	infections	start	288.60942815065323
2020-11-17	positive	start	289.35343674596066
2020-11-17	infectious	start	293.06703506211426
2020-11-17	symptoms	start	311.5193992073685
2020-11-17	infectious	end	390.3864277758722
2020-11-17	symptoms	end	425.1315235762063
2020-11-17	positive	end	513.9556247321318
2020-11-17	reported	end	420.120690503123
2020-11-17	symptoms	new	-113.61212436883778
2020-11-17	symptoms	active	3527.0897498818
2020-11-17	presymp	new	-22.165962461407844
2020-11-17	presymp	active	1032.9524223444344
2020-11-17	positive	new	-224.60218798617115
2020-11-17	positive	active	6378.162445782859
2020-11-17	infectious	new	-97.31939271375796
2020-11-17	infectious	active	3458.335830752304
2020-11-17	possymp	new	-88.82410115592552
2020-11-17	possymp	active	1818.1202735566246
2020-11-18	infections	start	289.1448296754177
2020-11-18	positive	start	288.00477112008144
2020-11-18	infectious	start	289.43428155456644
2020-11-18	symptoms	start	304.40874788340614
2020-11-18	infectious	end	373.76162179210775
2020-11-18	symptoms	end	407.91807979592363
2020-11-18	positive	end	485.3751445801146
2020-11-18	reported	end	397.57996852407416
2020-11-18	symptoms	new	-103.5093319125175
2020-11-18	symptoms	active	3423.5804179692827
2020-11-18	presymp	new	-16.403976763324692
2020-11-18	presymp	active	1016.5484455811097
2020-11-18	positive	new	-197.37037346003314
2020-11-18	positive	active	6180.792072322826
2020-11-18	infectious	new	-84.3273402375413
2020-11-18	infectious	active	3374.0084905147623
2020-11-18	possymp	new	-77.45706478419095
2020-11-18	possymp	active	1740.6632087724336
2020-11-19	infections	start	288.5388875437553
2020-11-19	positive	start	288.53758009790664
2020-11-19	infectious	start	287.9909052941152
2020-11-19	symptoms	start	297.8770993270897
2020-11-19	infectious	end	360.5273816744628
2020-11-19	symptoms	end	390.1777220768711
2020-11-19	positive	end	460.4504553387319
2020-11-19	reported	end	386.06981261987903
2020-11-19	symptoms	new	-92.30062274978138
2020-11-19	symptoms	active	3331.279795219501
2020-11-19	presymp	new	-9.339519229183054
2020-11-19	presymp	active	1007.2089263519266
2020-11-19	positive	new	-171.91287524082526
2020-11-19	positive	active	6008.879197082001
2020-11-19	infectious	new	-72.53647638034761
2020-11-19	infectious	active	3301.472014134415
2020-11-19	possymp	new	-70.27273326186082
2020-11-19	possymp	active	1670.3904755105727
2020-11-20	infections	start	287.83976422986393
2020-11-20	positive	start	288.99536683568687
2020-11-20	infectious	start	288.4171806276444
2020-11-20	symptoms	start	293.752464651347
2020-11-20	infectious	end	350.7461345731823
2020-11-20	symptoms	end	373.8708443983915
2020-11-20	positive	end	440.3744495759208
2020-11-20	reported	end	341.94754832046425
2020-11-20	symptoms	new	-80.11837974704451
2020-11-20	symptoms	active	3251.1614154724566
2020-11-20	presymp	new	-4.757097815660131
2020-11-20	presymp	active	1002.4518285362665
2020-11-20	positive	new	-151.3790827402339
2020-11-20	positive	active	5857.500114341767
2020-11-20	infectious	new	-62.328953945537876
2020-11-20	infectious	active	3239.143060188877
2020-11-20	possymp	new	-66.50360517752927
2020-11-20	possymp	active	1603.8868703330436
2020-11-21	infections	start	288.08301271797137
2020-11-21	positive	start	288.3483522747938
2020-11-21	infectious	start	288.79775200985694
2020-11-21	symptoms	start	291.818195485786
2020-11-21	infectious	end	343.2999059773254
2020-11-21	symptoms	end	360.9640505780663
2020-11-21	positive	end	423.8078803214522
2020-11-21	reported	end	187.51962327251266
2020-11-21	symptoms	new	-69.14585509228027
2020-11-21	symptoms	active	3182.0155603801763
2020-11-21	presymp	new	-3.4698432109922237
2020-11-21	presymp	active	998.9819853252743
2020-11-21	positive	new	-135.45952804665842
2020-11-21	positive	active	5722.040586295108
2020-11-21	infectious	new	-54.50215396746847
2020-11-21	infectious	active	3184.6409062214084
2020-11-21	possymp	new	-62.843829743385925
2020-11-21	possymp	active	1541.0430405896575
2020-11-22	infections	start	290.4112208565047
2020-11-22	positive	start	287.645410237457
2020-11-22	infectious	start	288.1219849469407
2020-11-22	symptoms	start	291.9183604884579
2020-11-22	infectious	end	335.24857293409207
2020-11-22	symptoms	end	350.81023538257637
2020-11-22	positive	end	408.1504560767041
2020-11-22	reported	end	160.18300300004918
2020-11-22	symptoms	new	-58.89187489411847
2020-11-22	symptoms	active	3123.123685486058
2020-11-22	presymp	new	-4.272950251000907
2020-11-22	presymp	active	994.7090350742734
2020-11-22	positive	new	-120.50504583924709
2020-11-22	positive	active	5601.535540455861
2020-11-22	infectious	new	-47.12658798715137
2020-11-22	infectious	active	3137.514318234257
2020-11-22	possymp	new	-57.34022069412771
2020-11-22	possymp	active	1483.70281989553
2020-11-23	infections	start	294.4875189832093
2020-11-23	positive	start	287.89655088158787
2020-11-23	infectious	start	287.42550104076275
2020-11-23	symptoms	start	292.17197601044063
2020-11-23	infectious	end	325.50510608140553
2020-11-23	symptoms	end	342.6513428348146
2020-11-23	positive	end	392.73799339852746
2020-11-23	reported	end	426.8349481139035
2020-11-23	symptoms	new	-50.47936682437398
2020-11-23	symptoms	active	3072.644318661684
2020-11-23	presymp	new	-4.27542512885276
2020-11-23	presymp	active	990.4336099454206
2020-11-23	positive	new	-104.8414425169396
2020-11-23	positive	active	5496.694097938922
2020-11-23	infectious	new	-38.079605040642775
2020-11-23	infectious	active	3099.4347131936142
2020-11-23	possymp	new	-50.08665056371285
2020-11-23	possymp	active	1433.616169331817
2020-11-24	infections	start	299.1257510537506
2020-11-24	positive	start	290.21311366976136
2020-11-24	infectious	start	287.67755676402265
2020-11-24	symptoms	start	291.43123594161403
2020-11-24	infectious	end	315.18816017231507
2020-11-24	symptoms	end	334.1838882556912
2020-11-24	positive	end	376.87850019049966
2020-11-24	reported	end	352.018934736635
2020-11-24	symptoms	new	-42.75265231407718
2020-11-24	symptoms	active	3029.8916663476066
2020-11-24	presymp	new	-1.2181222718526783
2020-11-24	presymp	active	989.215487673568
2020-11-24	positive	new	-86.66538652073831
2020-11-24	positive	active	5410.028711418184
2020-11-24	infectious	new	-27.51060340829241
2020-11-24	infectious	active	3071.924109785322
2020-11-24	possymp	new	-42.69461193480845
2020-11-24	possymp	active	1390.9215573970087
2020-11-25	infections	start	303.1378367028868
2020-11-25	positive	start	294.24995963107585
2020-11-25	infectious	start	289.9605945663342
2020-11-25	symptoms	start	290.5376773089497
2020-11-25	infectious	end	306.1980636824959
2020-11-25	symptoms	end	324.24300932006906
2020-11-25	positive	end	361.9625948726427
2020-11-25	reported	end	361.13114149412286
2020-11-25	symptoms	new	-33.70533201111937
2020-11-25	symptoms	active	2996.1863343364876
2020-11-25	presymp	new	3.712282322126157
2020-11-25	presymp	active	992.9277699956941
2020-11-25	positive	new	-67.71263524156683
2020-11-25	positive	active	5342.316076176617
2020-11-25	infectious	new	-16.23746911616172
2020-11-25	infectious	active	3055.68664066916
2020-11-25	possymp	new	-37.71958555257362
2020-11-25	possymp	active	1353.2019718444349
2020-11-26	infections	start	305.15338891526625
2020-11-26	positive	start	298.841171138529
2020-11-26	infectious	start	293.9359347700438
2020-11-26	symptoms	start	290.3868193580182
2020-11-26	infectious	end	300.87983578443783
2020-11-26	symptoms	end	314.34636973943174
2020-11-26	positive	end	349.71658965066945
2020-11-26	reported	end	305.01913146117147
2020-11-26	symptoms	new	-23.95955038141352
2020-11-26	symptoms	active	2972.226783955074
2020-11-26	presymp	new	8.454351780510763
2020-11-26	presymp	active	1001.3821217762048
2020-11-26	positive	new	-50.87541851214047
2020-11-26	positive	active	5291.440657664476
2020-11-26	infectious	new	-6.943901014394044
2020-11-26	infectious	active	3048.7427396547664
2020-11-26	possymp	new	-35.37021991123771
2020-11-26	possymp	active	1317.8317519331972
2020-11-27	infections	start	305.47113888093025
2020-11-27	positive	start	302.8336859283002
2020-11-27	infectious	start	298.47004023894004
2020-11-27	symptoms	start	292.1312425033103
2020-11-27	infectious	end	299.1709441375111
2020-11-27	symptoms	end	305.8319651140488
2020-11-27	positive	end	339.9272468104914
2020-11-27	reported	end	306.9374907785373
2020-11-27	symptoms	new	-13.700722610738467
2020-11-27	symptoms	active	2958.5260613443356
2020-11-27	presymp	new	10.702443424989895
2020-11-27	presymp	active	1012.0845652011948
2020-11-27	positive	new	-37.093560882191184
2020-11-27	positive	active	5254.347096782285
2020-11-27	infectious	new	-0.7009038985710845
2020-11-27	infectious	active	3048.0418357561953
2020-11-27	possymp	new	-34.09528169644261
2020-11-27	possymp	active	1283.7364702367547
2020-11-28	infections	start	305.39559073283084
2020-11-28	positive	start	304.8804679854508
2020-11-28	infectious	start	302.4521409456196
2020-11-28	symptoms	start	295.61589364203274
2020-11-28	infectious	end	299.1976110382322
2020-11-28	symptoms	end	300.5783098017426
2020-11-28	positive	end	332.4536442642645
2020-11-28	reported	end	174.09110805095165
2020-11-28	symptoms	new	-4.962416159709846
2020-11-28	symptoms	active	2953.563645184626
2020-11-28	presymp	new	9.264574343418076
2020-11-28	presymp	active	1021.3491395446129
2020-11-28	positive	new	-27.573176278813662
2020-11-28	positive	active	5226.773920503471
2020-11-28	infectious	new	3.2545299073873935
2020-11-28	infectious	active	3051.2963656635825
2020-11-28	possymp	new	-31.87533446252189
2020-11-28	possymp	active	1251.8611357742327
2020-11-29	infections	start	305.9768166106502
2020-11-29	positive	start	305.26751946087103
2020-11-29	infectious	start	304.54662081326296
2020-11-29	symptoms	start	299.8642551365742
2020-11-29	infectious	end	298.6938062858999
2020-11-29	symptoms	end	298.587935108768
2020-11-29	positive	end	325.34364613021984
2020-11-29	reported	end	144.35653863178084
2020-11-29	symptoms	new	1.2763200278061504
2020-11-29	symptoms	active	2954.8399652124317
2020-11-29	presymp	new	5.403264324296856
2020-11-29	presymp	active	1026.7524038689096
2020-11-29	positive	new	-20.07612666934881
2020-11-29	positive	active	5206.697793834122
2020-11-29	infectious	new	5.85281452736308
2020-11-29	infectious	active	3057.1491801909456
2020-11-29	possymp	new	-26.755711021451816
2020-11-29	possymp	active	1225.105424752781
2020-11-30	infections	start	307.6677981320187
2020-11-30	positive	start	305.2631095342901
2020-11-30	infectious	start	305.00895312928907
2020-11-30	symptoms	start	303.74493640447463
2020-11-30	infectious	end	296.05753796267675
2020-11-30	symptoms	end	297.90020506279933
2020-11-30	positive	end	317.31289255542555
2020-11-30	reported	end	390.38612108395216
2020-11-30	symptoms	new	5.844731341675299
2020-11-30	symptoms	active	2960.684696554107
2020-11-30	presymp	new	1.518173129815466
2020-11-30	presymp	active	1028.2705769987251
2020-11-30	positive	new	-12.049783021135454
2020-11-30	positive	active	5194.648010812987
2020-11-30	infectious	new	8.951415166612321
2020-11-30	infectious	active	3066.100595357558
2020-11-30	possymp	new	-19.41268749262622
2020-11-30	possymp	active	1205.6927372601547
2020-12-01	infections	start	309.4164414096546
2020-12-01	positive	start	305.8865373338625
2020-12-01	infectious	start	305.06541536838483
2020-12-01	symptoms	start	305.7666099459382
2020-12-01	infectious	end	292.4196157899513
2020-12-01	symptoms	end	296.9177474326738
2020-12-01	positive	end	309.24066373640426
2020-12-01	reported	end	334.27411105100083
2020-12-01	symptoms	new	8.848862513264407
2020-12-01	symptoms	active	2969.5335590673712
2020-12-01	presymp	new	0.11992738792429236
2020-12-01	presymp	active	1028.3905043866494
2020-12-01	positive	new	-3.3541264025417377
2020-12-01	positive	active	5191.293884410446
2020-12-01	infectious	new	12.645799578433525
2020-12-01	infectious	active	3078.7463949359917
2020-12-01	possymp	new	-12.322916303730437
2020-12-01	possymp	active	1193.3698209564243
2020-12-02	infections	start	309.68529722418384
2020-12-02	positive	start	307.58520485415715
2020-12-02	infectious	start	305.7094118743791
2020-12-02	symptoms	start	306.01395384715045
2020-12-02	infectious	end	290.35119559148427
2020-12-02	symptoms	end	294.37853205060145
2020-12-02	positive	end	301.92403525404944
2020-12-02	reported	end	356.3352432007082
2020-12-02	symptoms	new	11.635421796548997
2020-12-02	symptoms	active	2981.1689808639203
2020-12-02	presymp	new	1.5712510070067083
2020-12-02	presymp	active	1029.9617553936562
2020-12-02	positive	new	5.661169600107712
2020-12-02	positive	active	5196.955054010553
2020-12-02	infectious	new	15.35821628289483
2020-12-02	infectious	active	3094.1046112188865
2020-12-02	possymp	new	-7.545503203447993
2020-12-02	possymp	active	1185.8243177529762
2020-12-03	infections	start	308.1782549995335
2020-12-03	positive	start	309.32949519270073
2020-12-03	infectious	start	307.396680528754
2020-12-03	symptoms	start	305.66039543334244
2020-12-03	infectious	end	291.79094389216664
2020-12-03	symptoms	end	291.3365859510243
2020-12-03	positive	end	297.1633954138485
2020-12-03	reported	end	345.30467712585454
2020-12-03	symptoms	new	14.323809482318154
2020-12-03	symptoms	active	2995.4927903462385
2020-12-03	presymp	new	3.6690997593582892
2020-12-03	presymp	active	1033.6308551530144
2020-12-03	positive	new	12.166099778852242
2020-12-03	positive	active	5209.121153789405
2020-12-03	infectious	new	15.60573663658738
2020-12-03	infectious	active	3109.7103478554736
2020-12-03	possymp	new	-5.826809462824201
2020-12-03	possymp	active	1179.9975082901522
2020-12-04	infections	start	304.5841222281202
2020-12-04	positive	start	309.61681937567744
2020-12-04	infectious	start	309.131018780485
2020-12-04	symptoms	start	305.7904585510934
2020-12-04	infectious	end	296.1679505352468
2020-12-04	symptoms	end	289.8318231722566
2020-12-04	positive	end	295.3383653169993
2020-12-04	reported	end	322.2843653174642
2020-12-04	symptoms	new	15.958635378836846
2020-12-04	symptoms	active	3011.4514257250753
2020-12-04	presymp	new	3.8263608245840146
2020-12-04	presymp	active	1037.4572159775985
2020-12-04	positive	new	14.278454058678165
2020-12-04	positive	active	5223.399607848083
2020-12-04	infectious	new	12.963068245238219
2020-12-04	infectious	active	3122.673416100712
2020-12-04	possymp	new	-5.506542144742696
2020-12-04	possymp	active	1174.4909661454094
2020-12-05	infections	start	300.02324176978163
2020-12-05	positive	start	308.1752820603887
2020-12-05	infectious	start	309.4476647791038
2020-12-05	symptoms	start	307.0290144464345
2020-12-05	infectious	end	301.250016534395
2020-12-05	symptoms	end	291.367753448428
2020-12-05	positive	end	295.1169812515676
2020-12-05	reported	end	183.20331480843947
2020-12-05	symptoms	new	15.661260998006469
2020-12-05	symptoms	active	3027.112686723082
2020-12-05	presymp	new	1.146267613954251
2020-12-05	presymp	active	1038.6034835915527
2020-12-05	positive	new	13.058300808821116
2020-12-05	positive	active	5236.457908656905
2020-12-05	infectious	new	8.197648244708773
2020-12-05	infectious	active	3130.8710643454206
2020-12-05	possymp	new	-3.749227803139604
2020-12-05	possymp	active	1170.7417383422699
2020-12-06	infections	start	295.6616589230132
2020-12-06	positive	start	304.68817155107257
2020-12-06	infectious	start	308.0912349845791
2020-12-06	symptoms	start	308.54694787465496
2020-12-06	infectious	end	305.11983914924855
2020-12-06	symptoms	end	295.6579503177419
2020-12-06	positive	end	295.23433669358286
2020-12-06	reported	end	145.31571829046376
2020-12-06	symptoms	new	12.888997556913068
2020-12-06	symptoms	active	3040.001684279995
2020-12-06	presymp	new	-3.85877632358239
2020-12-06	presymp	active	1034.7447072679704
2020-12-06	positive	new	9.45383485748971
2020-12-06	positive	active	5245.911743514394
2020-12-06	infectious	new	2.9713958353305543
2020-12-06	infectious	active	3133.8424601807515
2020-12-06	possymp	new	0.4236136241590316
2020-12-06	possymp	active	1171.1653519664287
2020-12-07	infections	start	291.25597447806683
2020-12-07	positive	start	300.2430381708334
2020-12-07	infectious	start	304.7226375778948
2020-12-07	symptoms	start	308.9117973470233
2020-12-07	infectious	end	306.3833273505062
2020-12-07	symptoms	end	300.39558707354297
2020-12-07	positive	end	294.1840996156107
2020-12-07	reported	end	424.4369989671962
2020-12-07	symptoms	new	8.51621027348034
2020-12-07	symptoms	active	3048.5178945534753
2020-12-07	presymp	new	-8.668759176189894
2020-12-07	presymp	active	1026.0759480917804
2020-12-07	positive	new	6.05893855522271
2020-12-07	positive	active	5251.9706820696165
2020-12-07	infectious	new	-1.6606897726114198
2020-12-07	infectious	active	3132.18177040814
2020-12-07	possymp	new	6.2114874579322645
2020-12-07	possymp	active	1177.3768394243612
2020-12-08	infections	start	286.5955060293538
2020-12-08	positive	start	295.97090575354264
2020-12-08	infectious	start	300.3871524593878
2020-12-08	symptoms	start	307.7341527732127
2020-12-08	infectious	end	305.77345828486784
2020-12-08	symptoms	end	304.0594120869846
2020-12-08	positive	end	292.3769205384252
2020-12-08	reported	end	346.7434466138789
2020-12-08	symptoms	new	3.6747406862281196
2020-12-08	symptoms	active	3052.1926352397036
2020-12-08	presymp	new	-11.763247019670075
2020-12-08	presymp	active	1014.3127010721104
2020-12-08	positive	new	3.5939852151174136
2020-12-08	positive	active	5255.564667284734
2020-12-08	infectious	new	-5.386305825480065
2020-12-08	infectious	active	3126.79546458266
2020-12-08	possymp	new	11.68249154855937
2020-12-08	possymp	active	1189.0593309729204
2020-12-09	infections	start	281.1872719564587
2020-12-09	positive	start	291.61097743331317
2020-12-09	infectious	start	296.1845695725222
2020-12-09	symptoms	start	304.49192392465426
2020-12-09	infectious	end	305.1451821429916
2020-12-09	symptoms	end	305.5682317682097
2020-12-09	positive	end	291.39499884941984
2020-12-09	reported	end	373.12088722765947
2020-12-09	symptoms	new	-1.076307843555469
2020-12-09	symptoms	active	3051.116327396148
2020-12-09	presymp	new	-12.880946491341092
2020-12-09	presymp	active	1001.4317545807693
2020-12-09	positive	new	0.2159785838933317
2020-12-09	positive	active	5255.780645868627
2020-12-09	infectious	new	-8.96061257046938
2020-12-09	infectious	active	3117.8348520121904
2020-12-09	possymp	new	14.173232918789893
2020-12-09	possymp	active	1203.2325638917102
2020-12-10	infections	start	274.98989154615566
2020-12-10	positive	start	286.95971755225844
2020-12-10	infectious	start	291.8494699139378
2020-12-10	symptoms	start	300.12505126589593
2020-12-10	infectious	end	305.9305055385292
2020-12-10	symptoms	end	305.4218799431073
2020-12-10	positive	end	292.77499313505507
2020-12-10	reported	end	343.3863178084886
2020-12-10	symptoms	new	-5.2968286772113515
2020-12-10	symptoms	active	3045.8194987189368
2020-12-10	presymp	new	-13.165333713637494
2020-12-10	presymp	active	988.2664208671317
2020-12-10	positive	new	-5.81527558279663
2020-12-10	positive	active	5249.965370285831
2020-12-10	infectious	new	-14.08103562459138
2020-12-10	infectious	active	3103.753816387599
2020-12-10	possymp	new	12.646886808052216
2020-12-10	possymp	active	1215.8794506997626
2020-12-11	infections	start	268.4841363813036
2020-12-11	positive	start	281.5438535419738
2020-12-11	infectious	start	287.1992304050999
2020-12-11	symptoms	start	295.78165421991275
2020-12-11	infectious	end	308.6757338434814
2020-12-11	symptoms	end	305.5112845240661
2020-12-11	positive	end	296.5599216914349
2020-12-11	reported	end	325.161904293513
2020-12-11	symptoms	new	-9.729630304153375
2020-12-11	symptoms	active	3036.0898684147833
2020-12-11	presymp	new	-14.237800677938935
2020-12-11	presymp	active	974.0286201891928
2020-12-11	positive	new	-15.016068149461091
2020-12-11	positive	active	5234.94930213637
2020-12-11	infectious	new	-21.476503438381485
2020-12-11	infectious	active	3082.2773129492175
2020-12-11	possymp	new	8.951362832631219
2020-12-11	possymp	active	1224.8308135323937
2020-12-12	infections	start	262.129252811395
2020-12-12	positive	start	275.335170857792
2020-12-12	infectious	start	281.78320830482727
2020-12-12	symptoms	start	291.33562037432495
2020-12-12	infectious	end	311.59851014332855
2020-12-12	symptoms	end	306.68382675543427
2020-12-12	positive	end	300.92737933478713
2020-12-12	reported	end	202.38690798209805
2020-12-12	symptoms	new	-15.348206381109321
2020-12-12	symptoms	active	3020.741662033674
2020-12-12	presymp	new	-16.000449516532967
2020-12-12	presymp	active	958.0281706726598
2020-12-12	positive	new	-25.592208476995154
2020-12-12	positive	active	5209.357093659375
2020-12-12	infectious	new	-29.815301838501284
2020-12-12	infectious	active	3052.462011110716
2020-12-12	possymp	new	5.7564474206471345
2020-12-12	possymp	active	1230.5872609530409
2020-12-13	infections	start	257.5714516171086
2020-12-13	positive	start	268.8123351963463
2020-12-13	infectious	start	275.57947242324263
2020-12-13	symptoms	start	286.70343633147417
2020-12-13	infectious	end	312.7911554865057
2020-12-13	symptoms	end	309.4093248145708
2020-12-13	positive	end	304.65603091337283
2020-12-13	reported	end	157.78505385334185
2020-12-13	symptoms	new	-22.705888483096658
2020-12-13	symptoms	active	2998.0357735505772
2020-12-13	presymp	new	-17.891101135127883
2020-12-13	presymp	active	940.1370695375319
2020-12-13	positive	new	-35.84369571702655
2020-12-13	positive	active	5173.513397942348
2020-12-13	infectious	new	-37.21168306326308
2020-12-13	infectious	active	3015.250328047453
2020-12-13	possymp	new	4.753293901197992
2020-12-13	possymp	active	1235.340554854239
2020-12-14	infections	start	255.4878323820762
2020-12-14	positive	start	262.41985275788977
2020-12-14	infectious	start	269.0564630744745
2020-12-14	symptoms	start	281.45293851528817
2020-12-14	infectious	end	311.55567115040566
